# omega DOS_nb8 DOS_nb18 DOS_nb28
-8.639999999999999902e-01 1.340000000000000045e-02 3.479200000000000348e-02 2.253600000000000048e-02
-8.599999999999999867e-01 1.340000000000000045e-02 3.933599999999999597e-02 2.267999999999999877e-02
-8.559999999999999831e-01 1.340799999999999978e-02 4.493599999999999678e-02 2.296000000000000124e-02
-8.519999999999999796e-01 1.342400000000000017e-02 5.170400000000000690e-02 2.337600000000000094e-02
-8.479999999999999760e-01 1.346400000000000027e-02 5.954399999999999971e-02 2.393599999999999894e-02
-8.439999999999999725e-01 1.351199999999999971e-02 6.807199999999999362e-02 2.464000000000000218e-02
-8.399999999999999689e-01 1.357599999999999953e-02 7.658399999999999930e-02 2.551199999999999996e-02
-8.359999999999999654e-01 1.365599999999999800e-02 8.425599999999999756e-02 2.655199999999999921e-02
-8.319999999999999618e-01 1.374400000000000101e-02 9.012799999999999978e-02 2.779200000000000073e-02
-8.279999999999999583e-01 1.383999999999999987e-02 9.316800000000000082e-02 2.926400000000000182e-02
-8.239999999999999547e-01 1.395200000000000086e-02 9.252799999999999914e-02 3.100800000000000084e-02
-8.199999999999999512e-01 1.408000000000000050e-02 8.808799999999999963e-02 3.305600000000000205e-02
-8.159999999999999476e-01 1.421600000000000120e-02 8.072799999999999421e-02 3.546400000000000247e-02
-8.120000000000000551e-01 1.436000000000000124e-02 7.204000000000000681e-02 3.824000000000000316e-02
-8.080000000000000515e-01 1.452799999999999925e-02 6.357599999999999363e-02 4.134399999999999881e-02
-8.040000000000000480e-01 1.469600000000000073e-02 5.624799999999999939e-02 4.465600000000000125e-02
-8.000000000000000444e-01 1.488800000000000193e-02 5.033600000000000574e-02 4.802399999999999725e-02
-7.960000000000000409e-01 1.508799999999999898e-02 4.579199999999999937e-02 5.143199999999999855e-02
-7.920000000000000373e-01 1.529600000000000057e-02 4.240000000000000019e-02 5.509599999999999914e-02
-7.880000000000000338e-01 1.552800000000000014e-02 3.996799999999999659e-02 5.938400000000000623e-02
-7.840000000000000302e-01 1.576799999999999730e-02 3.831199999999999883e-02 6.470399999999999763e-02
-7.800000000000000266e-01 1.602400000000000005e-02 3.729600000000000276e-02 7.143199999999999550e-02
-7.760000000000000231e-01 1.629599999999999799e-02 3.682400000000000256e-02 7.995199999999999529e-02
-7.720000000000000195e-01 1.658399999999999805e-02 3.682400000000000256e-02 9.075999999999999346e-02
-7.680000000000000160e-01 1.689600000000000130e-02 3.727199999999999958e-02 1.044640000000000013e-01
-7.640000000000000124e-01 1.721600000000000213e-02 3.813599999999999629e-02 1.218720000000000081e-01
-7.600000000000000089e-01 1.755999999999999922e-02 3.943999999999999589e-02 1.439840000000000009e-01
-7.560000000000000053e-01 1.792799999999999949e-02 4.120800000000000157e-02 1.719279999999999975e-01
-7.520000000000000018e-01 1.831999999999999948e-02 4.348799999999999888e-02 2.066079999999999861e-01
-7.479999999999999982e-01 1.872800000000000159e-02 4.635199999999999737e-02 2.479039999999999855e-01
-7.439999999999999947e-01 1.916799999999999754e-02 4.991999999999999910e-02 2.930320000000000147e-01
-7.399999999999999911e-01 1.962399999999999908e-02 5.433599999999999541e-02 3.347440000000000415e-01
-7.359999999999999876e-01 2.011999999999999900e-02 5.980799999999999311e-02 3.615920000000000245e-01
-7.319999999999999840e-01 2.064799999999999969e-02 6.660800000000000054e-02 3.636800000000000033e-01
-7.279999999999999805e-01 2.120799999999999769e-02 7.509599999999999609e-02 3.405679999999999819e-01
-7.239999999999999769e-01 2.179999999999999993e-02 8.576799999999999702e-02 3.016880000000000117e-01
-7.199999999999999734e-01 2.243999999999999814e-02 9.925599999999999701e-02 2.587439999999999740e-01
-7.159999999999999698e-01 2.311999999999999819e-02 1.163359999999999950e-01 2.195280000000000009e-01
-7.119999999999999662e-01 2.384800000000000114e-02 1.378640000000000143e-01 1.872320000000000095e-01
-7.079999999999999627e-01 2.462400000000000005e-02 1.644960000000000033e-01 1.622800000000000076e-01
-7.039999999999999591e-01 2.546399999999999705e-02 1.960399999999999920e-01 1.439600000000000046e-01
-6.999999999999999556e-01 2.637600000000000014e-02 2.302239999999999842e-01 1.312800000000000078e-01
-6.959999999999999520e-01 2.735199999999999784e-02 2.612560000000000437e-01 1.231840000000000018e-01
-6.919999999999999485e-01 2.840799999999999922e-02 2.803599999999999981e-01 1.185440000000000105e-01
-6.879999999999999449e-01 2.955200000000000188e-02 2.803440000000000376e-01 1.159280000000000033e-01
-6.840000000000000524e-01 3.079200000000000340e-02 2.614480000000000137e-01 1.135599999999999943e-01
-6.800000000000000488e-01 3.215200000000000002e-02 2.311199999999999921e-01 1.096400000000000013e-01
-6.760000000000000453e-01 3.363200000000000217e-02 1.980799999999999783e-01 1.031199999999999894e-01
-6.720000000000000417e-01 3.526400000000000368e-02 1.679200000000000137e-01 9.435200000000000531e-02
-6.680000000000000382e-01 3.705599999999999866e-02 1.428079999999999905e-01 8.468000000000000527e-02
-6.640000000000000346e-01 3.903199999999999725e-02 1.228799999999999892e-01 7.544800000000000118e-02
-6.600000000000000311e-01 4.122399999999999676e-02 1.075040000000000023e-01 6.739199999999999358e-02
-6.560000000000000275e-01 4.366399999999999448e-02 9.584800000000000264e-02 6.069600000000000689e-02
-6.520000000000000240e-01 4.639200000000000268e-02 8.719999999999999973e-02 5.525600000000000650e-02
-6.480000000000000204e-01 4.946400000000000102e-02 8.100799999999999668e-02 5.088000000000000161e-02
-6.440000000000000169e-01 5.292799999999999588e-02 7.686400000000000177e-02 4.735999999999999932e-02
-6.400000000000000133e-01 5.686400000000000482e-02 7.454399999999999915e-02 4.453599999999999920e-02
-6.360000000000000098e-01 6.136799999999999894e-02 7.391200000000000547e-02 4.225600000000000189e-02
-6.320000000000000062e-01 6.654400000000000592e-02 7.497600000000000098e-02 4.041600000000000054e-02
-6.280000000000000027e-01 7.253600000000000325e-02 7.783999999999999253e-02 3.893599999999999839e-02
-6.239999999999999991e-01 7.953599999999999559e-02 8.266400000000000137e-02 3.776000000000000190e-02
-6.199999999999999956e-01 8.776799999999999879e-02 8.959999999999999909e-02 3.683199999999999669e-02
-6.159999999999999920e-01 9.753599999999999770e-02 9.861600000000000921e-02 3.611999999999999933e-02
-6.119999999999999885e-01 1.092400000000000038e-01 1.091360000000000108e-01 3.559999999999999970e-02
-6.079999999999999849e-01 1.233919999999999878e-01 1.197119999999999990e-01 3.524000000000000049e-02
-6.039999999999999813e-01 1.406799999999999995e-01 1.281680000000000041e-01 3.504000000000000170e-02
-5.999999999999999778e-01 1.620159999999999934e-01 1.325520000000000032e-01 3.496799999999999908e-02
-5.959999999999999742e-01 1.885999999999999899e-01 1.320800000000000030e-01 3.504000000000000170e-02
-5.919999999999999707e-01 2.219599999999999906e-01 1.270000000000000018e-01 3.523199999999999943e-02
-5.879999999999999671e-01 2.640080000000000204e-01 1.181119999999999948e-01 3.555200000000000027e-02
-5.839999999999999636e-01 3.167760000000000020e-01 1.069039999999999990e-01 3.600799999999999834e-02
-5.799999999999999600e-01 3.818320000000000047e-01 9.524000000000000521e-02 3.659199999999999953e-02
-5.759999999999999565e-01 4.585839999999999916e-01 8.459200000000000053e-02 3.731199999999999795e-02
-5.719999999999999529e-01 5.412959999999999994e-01 7.562399999999999678e-02 3.819199999999999678e-02
-5.679999999999999494e-01 6.158879999999999910e-01 6.842399999999999871e-02 3.924000000000000404e-02
-5.639999999999999458e-01 6.614959999999999729e-01 6.279200000000000059e-02 4.048000000000000209e-02
-5.600000000000000533e-01 6.619119999999999449e-01 5.844799999999999995e-02 4.194399999999999518e-02
-5.560000000000000497e-01 6.189839999999999787e-01 5.513599999999999751e-02 4.365600000000000036e-02
-5.520000000000000462e-01 5.511920000000000153e-01 5.263999999999999929e-02 4.566399999999999626e-02
-5.480000000000000426e-01 4.792799999999999838e-01 5.079200000000000381e-02 4.803999999999999937e-02
-5.440000000000000391e-01 4.164160000000000084e-01 4.946400000000000102e-02 5.086399999999999949e-02
-5.400000000000000355e-01 3.678960000000000008e-01 4.857600000000000112e-02 5.422400000000000830e-02
-5.360000000000000320e-01 3.344479999999999675e-01 4.803999999999999937e-02 5.827200000000000435e-02
-5.320000000000000284e-01 3.148960000000000092e-01 4.782399999999999846e-02 6.319199999999999817e-02
-5.280000000000000249e-01 3.070720000000000116e-01 4.787199999999999789e-02 6.920800000000000562e-02
-5.240000000000000213e-01 3.074800000000000311e-01 4.817600000000000354e-02 7.665600000000000191e-02
-5.200000000000000178e-01 3.104879999999999862e-01 4.870399999999999729e-02 8.592800000000000438e-02
-5.160000000000000142e-01 3.085840000000000249e-01 4.946400000000000102e-02 9.750400000000000733e-02
-5.120000000000000107e-01 2.957359999999999989e-01 5.043199999999999766e-02 1.118640000000000051e-01
-5.080000000000000071e-01 2.714880000000000071e-01 5.163199999999999734e-02 1.292880000000000140e-01
-5.040000000000000036e-01 2.407360000000000055e-01 5.304799999999999793e-02 1.493680000000000008e-01
-5.000000000000000000e-01 2.094079999999999830e-01 5.472000000000000475e-02 1.702480000000000104e-01
-4.959999999999999964e-01 1.812640000000000085e-01 5.664000000000000284e-02 1.882400000000000184e-01
-4.919999999999999929e-01 1.576319999999999943e-01 5.885599999999999860e-02 1.988880000000000092e-01
-4.879999999999999893e-01 1.384160000000000112e-01 6.138400000000000800e-02 1.997599999999999931e-01
-4.839999999999999858e-01 1.229999999999999982e-01 6.428000000000000380e-02 1.920080000000000120e-01
-4.799999999999999822e-01 1.106560000000000044e-01 6.758400000000000518e-02 1.786880000000000135e-01
-4.759999999999999787e-01 1.007360000000000061e-01 7.136800000000000088e-02 1.627280000000000115e-01
-4.719999999999999751e-01 9.272800000000000487e-02 7.571200000000000152e-02 1.465039999999999953e-01
-4.680000000000000271e-01 8.623200000000000309e-02 8.072000000000000008e-02 1.318159999999999887e-01
-4.640000000000000235e-01 8.092000000000000581e-02 8.651999999999999968e-02 1.196320000000000022e-01
-4.600000000000000200e-01 7.657600000000000517e-02 9.328000000000000180e-02 1.101839999999999903e-01
-4.560000000000000164e-01 7.300799999999998957e-02 1.012160000000000004e-01 1.032639999999999947e-01
-4.520000000000000129e-01 7.008000000000000340e-02 1.105919999999999959e-01 9.850400000000000822e-02
-4.480000000000000093e-01 6.767999999999999017e-02 1.217840000000000034e-01 9.555199999999999805e-02
-4.440000000000000058e-01 6.573600000000000276e-02 1.352399999999999991e-01 9.412000000000000921e-02
-4.400000000000000022e-01 6.416800000000000281e-02 1.516080000000000205e-01 9.400800000000000822e-02
-4.359999999999999987e-01 6.293600000000000583e-02 1.716960000000000153e-01 9.507200000000000373e-02
-4.319999999999999951e-01 6.198399999999999743e-02 1.965999999999999970e-01 9.725599999999999523e-02
-4.279999999999999916e-01 6.129599999999999632e-02 2.277359999999999940e-01 1.005520000000000025e-01
-4.239999999999999880e-01 6.083199999999999719e-02 2.668880000000000141e-01 1.050079999999999902e-01
-4.199999999999999845e-01 6.057599999999999790e-02 3.161120000000000041e-01 1.107199999999999990e-01
-4.159999999999999809e-01 6.050400000000000222e-02 3.772800000000000042e-01 1.178720000000000045e-01
-4.119999999999999774e-01 6.061600000000000321e-02 4.508720000000000505e-01 1.267119999999999913e-01
-4.079999999999999738e-01 6.088799999999999768e-02 5.334480000000000333e-01 1.375839999999999841e-01
-4.040000000000000258e-01 6.131999999999999951e-02 6.141600000000000392e-01 1.509600000000000108e-01
-4.000000000000000222e-01 6.190400000000000069e-02 6.737919999999999465e-01 1.674800000000000177e-01
-3.960000000000000187e-01 6.264000000000000123e-02 6.925679999999999614e-01 1.880080000000000084e-01
-3.920000000000000151e-01 6.351199999999999901e-02 6.649359999999999715e-01 2.136800000000000088e-01
-3.880000000000000115e-01 6.453600000000001002e-02 6.047360000000000513e-01 2.459520000000000040e-01
-3.840000000000000080e-01 6.570399999999999852e-02 5.334480000000000333e-01 2.866239999999999899e-01
-3.800000000000000044e-01 6.702400000000000024e-02 4.669360000000000177e-01 3.376160000000000272e-01
-3.760000000000000009e-01 6.848800000000000721e-02 4.117200000000000304e-01 4.003040000000000487e-01
-3.719999999999999973e-01 7.011199999999999377e-02 3.674560000000000048e-01 4.739119999999999999e-01
-3.679999999999999938e-01 7.188799999999999357e-02 3.305919999999999970e-01 5.525439999999999241e-01
-3.639999999999999902e-01 7.384799999999999698e-02 2.975999999999999757e-01 6.223680000000000323e-01
-3.599999999999999867e-01 7.597600000000000187e-02 2.671199999999999686e-01 6.636560000000000237e-01
-3.559999999999999831e-01 7.829600000000000448e-02 2.396959999999999924e-01 6.620960000000000178e-01
-3.519999999999999796e-01 8.081599999999999895e-02 2.162319999999999798e-01 6.208719999999999795e-01
-3.479999999999999760e-01 8.355200000000000127e-02 1.970560000000000089e-01 5.578960000000000585e-01
-3.439999999999999725e-01 8.651999999999999968e-02 1.819120000000000181e-01 4.919839999999999769e-01
-3.400000000000000244e-01 8.972800000000000220e-02 1.702319999999999944e-01 4.341280000000000139e-01
-3.360000000000000209e-01 9.321599999999999331e-02 1.614400000000000002e-01 3.874080000000000301e-01
-3.320000000000000173e-01 9.700000000000000289e-02 1.550079999999999791e-01 3.503200000000000203e-01
-3.280000000000000138e-01 1.010960000000000053e-01 1.505279999999999951e-01 3.198320000000000052e-01
-3.240000000000000102e-01 1.055520000000000069e-01 1.476879999999999860e-01 2.934400000000000341e-01
-3.200000000000000067e-01 1.103920000000000040e-01 1.462399999999999811e-01 2.700400000000000023e-01
-3.160000000000000031e-01 1.156639999999999890e-01 1.460239999999999871e-01 2.497599999999999820e-01
-3.119999999999999996e-01 1.214080000000000020e-01 1.469039999999999790e-01 2.330880000000000174e-01
-3.079999999999999960e-01 1.276799999999999879e-01 1.488079999999999958e-01 2.202240000000000308e-01
-3.039999999999999925e-01 1.345359999999999889e-01 1.516799999999999815e-01 2.109840000000000049e-01
-2.999999999999999889e-01 1.420639999999999958e-01 1.555040000000000033e-01 2.049839999999999995e-01
-2.959999999999999853e-01 1.503279999999999894e-01 1.602800000000000058e-01 2.017920000000000269e-01
-2.919999999999999818e-01 1.594319999999999904e-01 1.660400000000000209e-01 2.010559999999999847e-01
-2.879999999999999782e-01 1.694879999999999998e-01 1.728240000000000054e-01 2.025040000000000173e-01
-2.839999999999999747e-01 1.806319999999999870e-01 1.807120000000000115e-01 2.059519999999999962e-01
-2.800000000000000266e-01 1.930080000000000129e-01 1.897999999999999965e-01 2.113119999999999998e-01
-2.760000000000000231e-01 2.068160000000000276e-01 2.001999999999999891e-01 2.185439999999999883e-01
-2.720000000000000195e-01 2.222719999999999696e-01 2.120799999999999907e-01 2.276879999999999737e-01
-2.680000000000000160e-01 2.396399999999999919e-01 2.256239999999999912e-01 2.388480000000000047e-01
-2.640000000000000124e-01 2.592400000000000260e-01 2.410720000000000085e-01 2.521680000000000033e-01
-2.600000000000000089e-01 2.814639999999999920e-01 2.587119999999999975e-01 2.678960000000000230e-01
-2.560000000000000053e-01 3.067920000000000091e-01 2.788959999999999773e-01 2.863200000000000189e-01
-2.520000000000000018e-01 3.357999999999999874e-01 3.020639999999999992e-01 3.078319999999999945e-01
-2.479999999999999982e-01 3.692400000000000126e-01 3.287680000000000047e-01 3.329440000000000177e-01
-2.439999999999999947e-01 4.080160000000000453e-01 3.596719999999999917e-01 3.622960000000000069e-01
-2.399999999999999911e-01 4.532879999999999687e-01 3.956399999999999917e-01 3.966880000000000406e-01
-2.359999999999999876e-01 5.065359999999999863e-01 4.377440000000000220e-01 4.371599999999999930e-01
-2.320000000000000118e-01 5.696640000000000592e-01 4.873680000000000234e-01 4.850320000000000187e-01
-2.280000000000000082e-01 6.451200000000000268e-01 5.462719999999999798e-01 5.420320000000000693e-01
-2.240000000000000047e-01 7.361519999999999175e-01 6.167599999999999749e-01 6.103600000000000136e-01
-2.200000000000000011e-01 8.469919999999999671e-01 7.018400000000000194e-01 6.929440000000000044e-01
-2.159999999999999976e-01 9.832800000000000429e-01 8.054639999999999578e-01 7.936239999999999961e-01
-2.119999999999999940e-01 1.152495999999999965e+00 9.328879999999999395e-01 9.174879999999999702e-01
-2.079999999999999905e-01 1.364471999999999907e+00 1.091072000000000042e+00 1.071288000000000018e+00
-2.039999999999999869e-01 1.631879999999999997e+00 1.289199999999999902e+00 1.263943999999999956e+00
-2.000000000000000111e-01 1.970200000000000173e+00 1.539120000000000044e+00 1.506983999999999879e+00
-1.960000000000000075e-01 2.396063999999999972e+00 1.855399999999999938e+00 1.814632000000000023e+00
-1.920000000000000040e-01 2.921552000000000149e+00 2.253903999999999908e+00 2.202575999999999645e+00
-1.880000000000000004e-01 3.540144000000000180e+00 2.746799999999999908e+00 2.683256000000000085e+00
-1.839999999999999969e-01 4.201480000000000103e+00 3.329968000000000039e+00 3.254032000000000036e+00
-1.799999999999999933e-01 4.785504000000000424e+00 3.959591999999999778e+00 3.874696000000000140e+00
-1.759999999999999898e-01 5.118287999999999727e+00 4.526720000000000077e+00 4.441727999999999454e+00
-1.719999999999999862e-01 5.069183999999999912e+00 4.867303999999999853e+00 4.794800000000000395e+00
-1.680000000000000104e-01 4.659143999999999508e+00 4.849415999999999727e+00 4.798624000000000223e+00
-1.640000000000000069e-01 4.041704000000000185e+00 4.480736000000000274e+00 4.451591999999999771e+00
-1.600000000000000033e-01 3.383375999999999717e+00 3.901559999999999917e+00 3.887272000000000283e+00
-1.559999999999999998e-01 2.785927999999999738e+00 3.273200000000000109e+00 3.266543999999999670e+00
-1.519999999999999962e-01 2.286119999999999930e+00 2.697919999999999874e+00 2.694320000000000270e+00
-1.479999999999999927e-01 1.883968000000000087e+00 2.214544000000000068e+00 2.211840000000000028e+00
-1.439999999999999891e-01 1.565367999999999871e+00 1.824840000000000018e+00 1.822240000000000082e+00
-1.400000000000000133e-01 1.313655999999999935e+00 1.515911999999999926e+00 1.513216000000000117e+00
-1.360000000000000098e-01 1.114000000000000101e+00 1.271856000000000098e+00 1.269087999999999994e+00
-1.320000000000000062e-01 9.544399999999999551e-01 1.078343999999999969e+00 1.075576000000000088e+00
-1.280000000000000027e-01 8.257759999999999545e-01 9.237999999999999545e-01 9.210960000000000258e-01
-1.239999999999999991e-01 7.210400000000000142e-01 7.992719999999999825e-01 7.966719999999999358e-01
-1.199999999999999956e-01 6.349679999999999769e-01 6.979680000000000328e-01 6.955040000000000111e-01
-1.160000000000000059e-01 5.636079999999999979e-01 6.147920000000000051e-01 6.124799999999999134e-01
-1.120000000000000023e-01 5.039279999999999315e-01 5.458719999999999128e-01 5.437119999999999731e-01
-1.079999999999999988e-01 4.536319999999999797e-01 4.882799999999999363e-01 4.862720000000000375e-01
-1.039999999999999952e-01 4.109359999999999680e-01 4.397760000000000002e-01 4.379120000000000235e-01
-1.000000000000000056e-01 3.744480000000000031e-01 3.986319999999999864e-01 3.969040000000000346e-01
-9.600000000000000200e-02 3.430799999999999961e-01 3.634959999999999858e-01 3.618959999999999955e-01
-9.199999999999999845e-02 3.159600000000000186e-01 3.333039999999999892e-01 3.318240000000000078e-01
-8.799999999999999489e-02 2.923999999999999932e-01 3.072320000000000051e-01 3.058640000000000247e-01
-8.400000000000000522e-02 2.718559999999999865e-01 2.846080000000000276e-01 2.833359999999999768e-01
-8.000000000000000167e-02 2.538559999999999706e-01 2.648880000000000123e-01 2.637039999999999940e-01
-7.599999999999999811e-02 2.380479999999999818e-01 2.476399999999999990e-01 2.465360000000000051e-01
-7.199999999999999456e-02 2.241200000000000137e-01 2.325039999999999885e-01 2.314719999999999833e-01
-6.800000000000000488e-02 2.118240000000000123e-01 2.191919999999999980e-01 2.182240000000000291e-01
-6.400000000000000133e-02 2.009520000000000195e-01 2.074640000000000095e-01 2.065519999999999856e-01
-5.999999999999999778e-02 1.913279999999999981e-01 1.971040000000000014e-01 1.962480000000000058e-01
-5.600000000000000117e-02 1.828000000000000180e-01 1.879679999999999962e-01 1.871599999999999930e-01
-5.199999999999999761e-02 1.752559999999999951e-01 1.798960000000000004e-01 1.791280000000000094e-01
-4.800000000000000100e-02 1.685920000000000196e-01 1.727759999999999851e-01 1.720480000000000065e-01
-4.399999999999999745e-02 1.627119999999999955e-01 1.665119999999999933e-01 1.658239999999999992e-01
-4.000000000000000083e-02 1.575519999999999976e-01 1.610240000000000005e-01 1.603600000000000025e-01
-3.599999999999999728e-02 1.530400000000000094e-01 1.562319999999999820e-01 1.556000000000000161e-01
-3.200000000000000067e-02 1.491200000000000025e-01 1.520799999999999930e-01 1.514719999999999955e-01
-2.800000000000000058e-02 1.457600000000000007e-01 1.485200000000000131e-01 1.479280000000000039e-01
-2.400000000000000050e-02 1.429199999999999915e-01 1.455120000000000025e-01 1.449440000000000173e-01
-2.000000000000000042e-02 1.405599999999999905e-01 1.430239999999999845e-01 1.424639999999999795e-01
-1.600000000000000033e-02 1.386640000000000095e-01 1.410160000000000025e-01 1.404719999999999858e-01
-1.200000000000000025e-02 1.372000000000000164e-01 1.394799999999999929e-01 1.389440000000000119e-01
-8.000000000000000167e-03 1.361760000000000193e-01 1.383920000000000150e-01 1.378640000000000143e-01
-4.000000000000000083e-03 1.355599999999999861e-01 1.377440000000000053e-01 1.372160000000000046e-01
0.000000000000000000e+00 1.353520000000000001e-01 1.375280000000000113e-01 1.370079999999999909e-01
4.000000000000000083e-03 1.355599999999999861e-01 1.377440000000000053e-01 1.372160000000000046e-01
8.000000000000000167e-03 1.361680000000000113e-01 1.383920000000000150e-01 1.378560000000000063e-01
1.200000000000000025e-02 1.372000000000000164e-01 1.394719999999999849e-01 1.389360000000000039e-01
1.600000000000000033e-02 1.386560000000000015e-01 1.410079999999999945e-01 1.404640000000000055e-01
2.000000000000000042e-02 1.405520000000000103e-01 1.430079999999999962e-01 1.424479999999999913e-01
2.400000000000000050e-02 1.429040000000000032e-01 1.454960000000000142e-01 1.449280000000000013e-01
2.800000000000000058e-02 1.457519999999999927e-01 1.485039999999999971e-01 1.479119999999999879e-01
3.200000000000000067e-02 1.491119999999999945e-01 1.520559999999999967e-01 1.514479999999999993e-01
3.599999999999999728e-02 1.530239999999999934e-01 1.562079999999999858e-01 1.555679999999999841e-01
4.000000000000000083e-02 1.575360000000000094e-01 1.609919999999999962e-01 1.603279999999999983e-01
4.399999999999999745e-02 1.626960000000000073e-01 1.664800000000000169e-01 1.657839999999999869e-01
4.800000000000000100e-02 1.685679999999999956e-01 1.727360000000000007e-01 1.719999999999999862e-01
5.199999999999999761e-02 1.752319999999999989e-01 1.798480000000000079e-01 1.790720000000000089e-01
5.600000000000000117e-02 1.827759999999999940e-01 1.879040000000000155e-01 1.870880000000000043e-01
5.999999999999999778e-02 1.912879999999999858e-01 1.970399999999999929e-01 1.961600000000000010e-01
6.400000000000000133e-02 2.009119999999999795e-01 2.073840000000000128e-01 2.064480000000000204e-01
6.800000000000000488e-02 2.117760000000000198e-01 2.191040000000000210e-01 2.180959999999999843e-01
7.199999999999999456e-02 2.240719999999999934e-01 2.323999999999999955e-01 2.313200000000000256e-01
7.599999999999999811e-02 2.379919999999999813e-01 2.475200000000000178e-01 2.463439999999999797e-01
8.000000000000000167e-02 2.537920000000000176e-01 2.647439999999999793e-01 2.634720000000000395e-01
8.400000000000000522e-02 2.717760000000000176e-01 2.844399999999999706e-01 2.830560000000000298e-01
8.799999999999999489e-02 2.923120000000000163e-01 3.070320000000000271e-01 3.055200000000000138e-01
9.199999999999999845e-02 3.158560000000000256e-01 3.330639999999999712e-01 3.314080000000000359e-01
9.600000000000000200e-02 3.429520000000000346e-01 3.632000000000000228e-01 3.613760000000000305e-01
1.000000000000000056e-01 3.743040000000000256e-01 3.982720000000000149e-01 3.962640000000000051e-01
1.039999999999999952e-01 4.107599999999999585e-01 4.393440000000000123e-01 4.371120000000000561e-01
1.079999999999999988e-01 4.534320000000000017e-01 4.877519999999999634e-01 4.852640000000000287e-01
1.120000000000000023e-01 5.036800000000000166e-01 5.452239999999999309e-01 5.424400000000000333e-01
1.160000000000000059e-01 5.633040000000000269e-01 6.139840000000000853e-01 6.108640000000000736e-01
1.199999999999999956e-01 6.346079999999999499e-01 6.969600000000000239e-01 6.934479999999999533e-01
1.239999999999999991e-01 7.205920000000000103e-01 7.980000000000000426e-01 7.940159999999999441e-01
1.280000000000000027e-01 8.252159999999999496e-01 9.221840000000000037e-01 9.176560000000000272e-01
1.320000000000000062e-01 9.537440000000000362e-01 1.076271999999999895e+00 1.071096000000000048e+00
1.360000000000000098e-01 1.113119999999999887e+00 1.269176000000000082e+00 1.263216000000000117e+00
1.400000000000000133e-01 1.312543999999999933e+00 1.512440000000000007e+00 1.505527999999999977e+00
1.439999999999999891e-01 1.563935999999999993e+00 1.820375999999999994e+00 1.812247999999999859e+00
1.479999999999999927e-01 1.882143999999999817e+00 2.208879999999999733e+00 2.199127999999999972e+00
1.519999999999999962e-01 2.283815999999999846e+00 2.691008000000000067e+00 2.678904000000000174e+00
1.559999999999999998e-01 2.783104000000000244e+00 3.265440000000000342e+00 3.249672000000000338e+00
1.600000000000000033e-01 3.380136000000000251e+00 3.894279999999999742e+00 3.872615999999999836e+00
1.640000000000000069e-01 4.038448000000000704e+00 4.476471999999999341e+00 4.445911999999999864e+00
1.680000000000000104e-01 4.656727999999999312e+00 4.851143999999999679e+00 4.809472000000000413e+00
1.719999999999999862e-01 5.068664000000000058e+00 4.876279999999999504e+00 4.824775999999999954e+00
1.759999999999999898e-01 5.120224000000000331e+00 4.541135999999999839e+00 4.485295999999999950e+00
1.799999999999999933e-01 4.789424000000000348e+00 3.975992000000000193e+00 3.922399999999999665e+00
1.839999999999999969e-01 4.206272000000000233e+00 3.345528000000000279e+00 3.298512000000000111e+00
1.880000000000000004e-01 3.544832000000000427e+00 2.760183999999999749e+00 2.721160000000000245e+00
1.920000000000000040e-01 2.925640000000000018e+00 2.264847999999999750e+00 2.233407999999999838e+00
1.960000000000000075e-01 2.399432000000000009e+00 1.864144000000000023e+00 1.839176000000000144e+00
2.000000000000000111e-01 1.972895999999999983e+00 1.546063999999999883e+00 1.526368000000000169e+00
2.039999999999999869e-01 1.634031999999999929e+00 1.294712000000000085e+00 1.279223999999999917e+00
2.079999999999999905e-01 1.366184000000000065e+00 1.095472000000000001e+00 1.083352000000000093e+00
2.119999999999999940e-01 1.153864000000000001e+00 9.364160000000000261e-01 9.270160000000000622e-01
2.159999999999999976e-01 9.843920000000000448e-01 8.083040000000000225e-01 8.011359999999999593e-01
2.200000000000000011e-01 8.478960000000000941e-01 7.041359999999999841e-01 6.988320000000000087e-01
2.240000000000000047e-01 7.368879999999999875e-01 6.186239999999999517e-01 6.149120000000000141e-01
2.280000000000000082e-01 6.457439999999999847e-01 5.477839999999999376e-01 5.454640000000000599e-01
2.320000000000000118e-01 5.701760000000000161e-01 4.885840000000000183e-01 4.875120000000000009e-01
2.359999999999999876e-01 5.069759999999999822e-01 4.387199999999999989e-01 4.387920000000000154e-01
2.399999999999999911e-01 4.536640000000000117e-01 3.964079999999999826e-01 3.975520000000000165e-01
2.439999999999999947e-01 4.083359999999999768e-01 3.602640000000000287e-01 3.624560000000000004e-01
2.479999999999999982e-01 3.695199999999999596e-01 3.291920000000000401e-01 3.324320000000000053e-01
2.520000000000000018e-01 3.360400000000000054e-01 3.023520000000000096e-01 3.066479999999999762e-01
2.560000000000000053e-01 3.069920000000000426e-01 2.790480000000000183e-01 2.844479999999999786e-01
2.600000000000000089e-01 2.816480000000000095e-01 2.587439999999999740e-01 2.653119999999999923e-01
2.640000000000000124e-01 2.593999999999999639e-01 2.409840000000000038e-01 2.488160000000000094e-01
2.680000000000000160e-01 2.397759999999999891e-01 2.254239999999999855e-01 2.346400000000000152e-01
2.720000000000000195e-01 2.223920000000000063e-01 2.117600000000000038e-01 2.225280000000000036e-01
2.760000000000000231e-01 2.069280000000000008e-01 1.997599999999999931e-01 2.122799999999999687e-01
