# omega DOS_nb9 DOS_nb19 DOS_nb29 DOS_nb39 DOS_nb49
-1.243999999999999995e+00 1.375999999999999966e-02 1.572000000000000133e-02 1.416000000000000071e-02 1.413999999999999979e-02 1.600000000000000033e-02
-1.239999999999999991e+00 1.412000000000000061e-02 1.555999999999999918e-02 1.457999999999999921e-02 1.417999999999999990e-02 1.634000000000000036e-02
-1.235999999999999988e+00 1.451999999999999992e-02 1.533999999999999947e-02 1.511999999999999976e-02 1.434000000000000032e-02 1.637999999999999873e-02
-1.231999999999999984e+00 1.491999999999999924e-02 1.518000000000000078e-02 1.574000000000000052e-02 1.460000000000000013e-02 1.617999999999999994e-02
-1.227999999999999980e+00 1.528000000000000018e-02 1.511999999999999976e-02 1.640000000000000138e-02 1.495999999999999934e-02 1.585999999999999910e-02
-1.223999999999999977e+00 1.559999999999999928e-02 1.518000000000000078e-02 1.697999999999999857e-02 1.545999999999999978e-02 1.555999999999999918e-02
-1.219999999999999973e+00 1.592000000000000012e-02 1.536000000000000039e-02 1.731999999999999859e-02 1.606000000000000136e-02 1.532000000000000028e-02
-1.215999999999999970e+00 1.629999999999999852e-02 1.567999999999999949e-02 1.737999999999999962e-02 1.674000000000000141e-02 1.518000000000000078e-02
-1.211999999999999966e+00 1.676000000000000059e-02 1.609999999999999973e-02 1.720000000000000001e-02 1.744000000000000064e-02 1.518000000000000078e-02
-1.207999999999999963e+00 1.726000000000000104e-02 1.663999999999999854e-02 1.694000000000000020e-02 1.797999999999999945e-02 1.525999999999999926e-02
-1.203999999999999959e+00 1.771999999999999964e-02 1.723999999999999838e-02 1.669999999999999957e-02 1.825999999999999845e-02 1.545999999999999978e-02
-1.199999999999999956e+00 1.799999999999999864e-02 1.778000000000000067e-02 1.655999999999999833e-02 1.820000000000000090e-02 1.575999999999999970e-02
-1.195999999999999952e+00 1.804000000000000048e-02 1.813999999999999987e-02 1.655999999999999833e-02 1.796000000000000027e-02 1.616000000000000075e-02
-1.191999999999999948e+00 1.789999999999999925e-02 1.823999999999999927e-02 1.669999999999999957e-02 1.765999999999999862e-02 1.668000000000000038e-02
-1.187999999999999945e+00 1.765999999999999862e-02 1.812000000000000069e-02 1.697999999999999857e-02 1.742000000000000146e-02 1.729999999999999941e-02
-1.183999999999999941e+00 1.747999999999999901e-02 1.791999999999999843e-02 1.742000000000000146e-02 1.731999999999999859e-02 1.794000000000000108e-02
-1.179999999999999938e+00 1.737999999999999962e-02 1.773999999999999883e-02 1.799999999999999864e-02 1.736000000000000043e-02 1.851999999999999827e-02
-1.175999999999999934e+00 1.739999999999999880e-02 1.768000000000000127e-02 1.875999999999999890e-02 1.754000000000000004e-02 1.888000000000000095e-02
-1.171999999999999931e+00 1.755999999999999922e-02 1.776000000000000148e-02 1.964000000000000121e-02 1.788000000000000006e-02 1.896000000000000116e-02
-1.167999999999999927e+00 1.784000000000000169e-02 1.799999999999999864e-02 2.053999999999999923e-02 1.838000000000000050e-02 1.883999999999999911e-02
-1.163999999999999924e+00 1.825999999999999845e-02 1.838000000000000050e-02 2.128000000000000030e-02 1.906000000000000055e-02 1.862000000000000113e-02
-1.159999999999999920e+00 1.881999999999999992e-02 1.891999999999999932e-02 2.170000000000000054e-02 1.990000000000000102e-02 1.844000000000000153e-02
-1.155999999999999917e+00 1.953999999999999834e-02 1.959999999999999937e-02 2.168000000000000135e-02 2.087999999999999926e-02 1.838000000000000050e-02
-1.151999999999999913e+00 2.043999999999999984e-02 2.035999999999999963e-02 2.136000000000000051e-02 2.188000000000000014e-02 1.844000000000000153e-02
-1.147999999999999909e+00 2.147999999999999909e-02 2.110000000000000070e-02 2.094000000000000028e-02 2.267999999999999877e-02 1.864000000000000032e-02
-1.143999999999999906e+00 2.257999999999999938e-02 2.165999999999999870e-02 2.055999999999999842e-02 2.309999999999999901e-02 1.899999999999999953e-02
-1.139999999999999902e+00 2.361999999999999864e-02 2.191999999999999851e-02 2.035999999999999963e-02 2.306000000000000064e-02 1.949999999999999997e-02
-1.135999999999999899e+00 2.435999999999999971e-02 2.191999999999999851e-02 2.032000000000000126e-02 2.267999999999999877e-02 2.018000000000000002e-02
-1.131999999999999895e+00 2.474000000000000157e-02 2.178000000000000075e-02 2.048000000000000168e-02 2.222000000000000017e-02 2.102000000000000049e-02
-1.127999999999999892e+00 2.486000000000000015e-02 2.170000000000000054e-02 2.084000000000000088e-02 2.183999999999999830e-02 2.207999999999999893e-02
-1.124000000000000110e+00 2.494000000000000036e-02 2.176000000000000156e-02 2.137999999999999970e-02 2.163999999999999951e-02 2.325999999999999943e-02
-1.120000000000000107e+00 2.518000000000000099e-02 2.199999999999999872e-02 2.213999999999999996e-02 2.165999999999999870e-02 2.445999999999999910e-02
-1.116000000000000103e+00 2.570000000000000062e-02 2.247999999999999998e-02 2.312000000000000166e-02 2.186000000000000096e-02 2.544000000000000081e-02
-1.112000000000000099e+00 2.644000000000000170e-02 2.319999999999999840e-02 2.432000000000000134e-02 2.230000000000000038e-02 2.597999999999999962e-02
-1.108000000000000096e+00 2.730000000000000135e-02 2.416000000000000092e-02 2.565999999999999878e-02 2.296000000000000124e-02 2.596000000000000044e-02
-1.104000000000000092e+00 2.806000000000000161e-02 2.534000000000000141e-02 2.696000000000000132e-02 2.385999999999999927e-02 2.560000000000000123e-02
-1.100000000000000089e+00 2.852000000000000021e-02 2.667999999999999886e-02 2.795999999999999874e-02 2.502000000000000057e-02 2.513999999999999915e-02
-1.096000000000000085e+00 2.871999999999999900e-02 2.795999999999999874e-02 2.840000000000000163e-02 2.636000000000000149e-02 2.479999999999999913e-02
-1.092000000000000082e+00 2.878000000000000003e-02 2.894000000000000045e-02 2.829999999999999877e-02 2.777999999999999914e-02 2.466000000000000136e-02
-1.088000000000000078e+00 2.895999999999999963e-02 2.944000000000000089e-02 2.790000000000000119e-02 2.903999999999999984e-02 2.477999999999999994e-02
-1.084000000000000075e+00 2.928000000000000047e-02 2.947999999999999926e-02 2.750000000000000014e-02 2.986000000000000112e-02 2.515999999999999834e-02
-1.080000000000000071e+00 2.971999999999999989e-02 2.934000000000000150e-02 2.727999999999999869e-02 3.005999999999999991e-02 2.583999999999999839e-02
-1.076000000000000068e+00 3.002000000000000154e-02 2.931999999999999884e-02 2.738000000000000156e-02 2.983999999999999847e-02 2.680000000000000090e-02
-1.072000000000000064e+00 3.005999999999999991e-02 2.957999999999999866e-02 2.779999999999999832e-02 2.944000000000000089e-02 2.806000000000000161e-02
-1.068000000000000060e+00 2.981999999999999929e-02 3.023999999999999952e-02 2.858000000000000124e-02 2.920000000000000026e-02 2.963999999999999968e-02
-1.064000000000000057e+00 2.944000000000000089e-02 3.132000000000000062e-02 2.973999999999999908e-02 2.923999999999999863e-02 3.139999999999999736e-02
-1.060000000000000053e+00 2.915999999999999842e-02 3.284000000000000113e-02 3.128000000000000225e-02 2.963999999999999968e-02 3.311999999999999666e-02
-1.056000000000000050e+00 2.905999999999999903e-02 3.470000000000000168e-02 3.309999999999999748e-02 3.043999999999999831e-02 3.445999999999999758e-02
-1.052000000000000046e+00 2.921999999999999945e-02 3.665999999999999814e-02 3.504000000000000170e-02 3.166000000000000064e-02 3.511999999999999844e-02
-1.048000000000000043e+00 2.965999999999999887e-02 3.831999999999999990e-02 3.672000000000000264e-02 3.332000000000000239e-02 3.508000000000000007e-02
-1.044000000000000039e+00 3.038000000000000075e-02 3.930000000000000160e-02 3.774000000000000271e-02 3.534000000000000336e-02 3.468000000000000249e-02
-1.040000000000000036e+00 3.135999999999999899e-02 3.944000000000000283e-02 3.794000000000000150e-02 3.756000000000000311e-02 3.423999999999999960e-02
-1.036000000000000032e+00 3.262000000000000316e-02 3.905999999999999750e-02 3.753999999999999698e-02 3.962000000000000244e-02 3.409999999999999837e-02
-1.032000000000000028e+00 3.411999999999999755e-02 3.862000000000000155e-02 3.699999999999999817e-02 4.105999999999999928e-02 3.434000000000000247e-02
-1.028000000000000025e+00 3.579999999999999849e-02 3.848000000000000032e-02 3.665999999999999814e-02 4.161999999999999728e-02 3.506000000000000089e-02
-1.024000000000000021e+00 3.760000000000000148e-02 3.885999999999999871e-02 3.674000000000000182e-02 4.145999999999999686e-02 3.626000000000000056e-02
-1.020000000000000018e+00 3.955999999999999794e-02 3.985999999999999960e-02 3.733999999999999819e-02 4.102000000000000091e-02 3.801999999999999824e-02
-1.016000000000000014e+00 4.177999999999999770e-02 4.152000000000000135e-02 3.849999999999999950e-02 4.080000000000000293e-02 4.037999999999999923e-02
-1.012000000000000011e+00 4.449999999999999789e-02 4.376000000000000029e-02 4.028000000000000330e-02 4.107999999999999846e-02 4.343999999999999945e-02
-1.008000000000000007e+00 4.791999999999999732e-02 4.646000000000000130e-02 4.272000000000000103e-02 4.200000000000000261e-02 4.721999999999999809e-02
-1.004000000000000004e+00 5.215999999999999803e-02 4.923999999999999905e-02 4.590000000000000330e-02 4.367999999999999661e-02 5.160000000000000003e-02
-1.000000000000000000e+00 5.723999999999999921e-02 5.160000000000000003e-02 4.979999999999999705e-02 4.615999999999999964e-02 5.618000000000000077e-02
-9.959999999999999964e-01 6.279999999999999472e-02 5.315999999999999892e-02 5.421999999999999736e-02 4.954000000000000070e-02 6.013999999999999901e-02
-9.919999999999999929e-01 6.819999999999999674e-02 5.401999999999999857e-02 5.868000000000000299e-02 5.380000000000000060e-02 6.253999999999999837e-02
-9.879999999999999893e-01 7.258000000000000562e-02 5.471999999999999781e-02 6.233999999999999958e-02 5.875999999999999973e-02 6.302000000000000657e-02
-9.839999999999999858e-01 7.557999999999999441e-02 5.589999999999999830e-02 6.454000000000000015e-02 6.386000000000000010e-02 6.208000000000000324e-02
-9.799999999999999822e-01 7.760000000000000231e-02 5.802000000000000213e-02 6.528000000000000469e-02 6.805999999999999550e-02 6.076000000000000151e-02
-9.759999999999999787e-01 7.942000000000000448e-02 6.142000000000000237e-02 6.536000000000000143e-02 7.027999999999999525e-02 5.997999999999999859e-02
-9.719999999999999751e-01 8.136000000000000176e-02 6.633999999999999619e-02 6.579999999999999738e-02 7.018000000000000627e-02 6.026000000000000106e-02
-9.679999999999999716e-01 8.296000000000000596e-02 7.294000000000000483e-02 6.732000000000000484e-02 6.850000000000000533e-02 6.189999999999999669e-02
-9.639999999999999680e-01 8.346000000000000640e-02 8.122000000000000053e-02 7.026000000000000301e-02 6.646000000000000518e-02 6.501999999999999447e-02
-9.599999999999999645e-01 8.264000000000000512e-02 9.070000000000000284e-02 7.453999999999999515e-02 6.506000000000000671e-02 6.980000000000000093e-02
-9.559999999999999609e-01 8.105999999999999317e-02 1.000400000000000039e-01 7.956000000000000572e-02 6.483999999999999486e-02 7.625999999999999446e-02
-9.519999999999999574e-01 7.953999999999999959e-02 1.070600000000000024e-01 8.415999999999999870e-02 6.605999999999999373e-02 8.423999999999999544e-02
-9.479999999999999538e-01 7.856000000000000483e-02 1.095399999999999985e-01 8.691999999999999726e-02 6.886000000000000454e-02 9.302000000000000546e-02
-9.439999999999999503e-01 7.832000000000000073e-02 1.070799999999999946e-01 8.709999999999999687e-02 7.340000000000000691e-02 1.010000000000000064e-01
-9.399999999999999467e-01 7.903999999999999915e-02 1.013799999999999979e-01 8.527999999999999470e-02 7.982000000000000206e-02 1.059599999999999986e-01
-9.360000000000000542e-01 8.101999999999999480e-02 9.489999999999999825e-02 8.291999999999999371e-02 8.817999999999999450e-02 1.063800000000000023e-01
-9.320000000000000506e-01 8.462000000000000077e-02 8.948000000000000398e-02 8.133999999999999564e-02 9.822000000000000175e-02 1.026999999999999996e-01
-9.280000000000000471e-01 9.026000000000000689e-02 8.599999999999999312e-02 8.133999999999999564e-02 1.088999999999999968e-01 9.697999999999999676e-02
-9.240000000000000435e-01 9.829999999999999849e-02 8.464000000000000690e-02 8.332000000000000517e-02 1.180800000000000044e-01 9.138000000000000289e-02
-9.200000000000000400e-01 1.092599999999999960e-01 8.518000000000000571e-02 8.754000000000000670e-02 1.231199999999999933e-01 8.717999999999999361e-02
-9.160000000000000364e-01 1.236799999999999983e-01 8.698000000000000176e-02 9.411999999999999533e-02 1.224800000000000055e-01 8.495999999999999386e-02
-9.120000000000000329e-01 1.420200000000000073e-01 8.906000000000000028e-02 1.030599999999999988e-01 1.171600000000000003e-01 8.490000000000000324e-02
-9.080000000000000293e-01 1.642599999999999894e-01 9.030000000000000526e-02 1.139000000000000012e-01 1.097800000000000026e-01 8.704000000000000625e-02
-9.040000000000000258e-01 1.889800000000000091e-01 9.007999999999999341e-02 1.252199999999999980e-01 1.028199999999999947e-01 9.145999999999999963e-02
-9.000000000000000222e-01 2.124199999999999977e-01 8.884000000000000230e-02 1.344599999999999962e-01 9.764000000000000457e-02 9.811999999999999889e-02
-8.960000000000000187e-01 2.283999999999999919e-01 8.758000000000000507e-02 1.386400000000000132e-01 9.482000000000000151e-02 1.068800000000000028e-01
-8.920000000000000151e-01 2.312599999999999933e-01 8.726000000000000423e-02 1.365000000000000102e-01 9.446000000000000230e-02 1.169599999999999945e-01
-8.880000000000000115e-01 2.202999999999999958e-01 8.848000000000000309e-02 1.295600000000000085e-01 9.654000000000000081e-02 1.267000000000000071e-01
-8.840000000000000080e-01 2.003600000000000103e-01 9.157999999999999474e-02 1.208599999999999952e-01 1.010199999999999987e-01 1.337000000000000133e-01
-8.800000000000000044e-01 1.779600000000000071e-01 9.683999999999999553e-02 1.129200000000000065e-01 1.077400000000000024e-01 1.362400000000000000e-01
-8.760000000000000009e-01 1.575799999999999979e-01 1.045399999999999940e-01 1.070600000000000024e-01 1.160999999999999949e-01 1.347800000000000109e-01
-8.719999999999999973e-01 1.411399999999999877e-01 1.150999999999999940e-01 1.037399999999999989e-01 1.248999999999999971e-01 1.316400000000000070e-01
-8.679999999999999938e-01 1.288400000000000101e-01 1.288999999999999868e-01 1.030400000000000066e-01 1.323600000000000054e-01 1.294399999999999995e-01
-8.639999999999999902e-01 1.201399999999999968e-01 1.460599999999999954e-01 1.049400000000000055e-01 1.371199999999999919e-01 1.298600000000000032e-01
-8.599999999999999867e-01 1.140800000000000008e-01 1.659400000000000042e-01 1.095200000000000062e-01 1.394799999999999929e-01 1.336400000000000088e-01
-8.559999999999999831e-01 1.097199999999999981e-01 1.862600000000000089e-01 1.169599999999999945e-01 1.413600000000000134e-01 1.406399999999999872e-01
-8.519999999999999796e-01 1.064200000000000007e-01 2.027400000000000035e-01 1.275399999999999867e-01 1.450200000000000100e-01 1.497400000000000120e-01
-8.479999999999999760e-01 1.041399999999999965e-01 2.105400000000000049e-01 1.414600000000000024e-01 1.519800000000000040e-01 1.585799999999999987e-01
-8.439999999999999725e-01 1.031799999999999939e-01 2.077199999999999880e-01 1.584599999999999898e-01 1.627200000000000035e-01 1.639400000000000024e-01
-8.399999999999999689e-01 1.038199999999999956e-01 1.971199999999999897e-01 1.771800000000000042e-01 1.764000000000000012e-01 1.636199999999999877e-01
-8.359999999999999654e-01 1.060799999999999937e-01 1.839399999999999924e-01 1.945199999999999985e-01 1.904599999999999904e-01 1.582000000000000073e-01
-8.319999999999999618e-01 1.095600000000000046e-01 1.723800000000000054e-01 2.062799999999999911e-01 2.006799999999999973e-01 1.504800000000000026e-01
-8.279999999999999583e-01 1.134200000000000069e-01 1.645600000000000118e-01 2.096600000000000130e-01 2.030399999999999983e-01 1.434400000000000119e-01
-8.239999999999999547e-01 1.166399999999999937e-01 1.606799999999999895e-01 2.058399999999999952e-01 1.968999999999999917e-01 1.388999999999999957e-01
-8.199999999999999512e-01 1.187600000000000044e-01 1.596200000000000119e-01 1.991400000000000114e-01 1.854200000000000015e-01 1.377599999999999936e-01
-8.159999999999999476e-01 1.203999999999999931e-01 1.593999999999999861e-01 1.939200000000000090e-01 1.730399999999999994e-01 1.403399999999999925e-01
-8.120000000000000551e-01 1.227000000000000035e-01 1.581400000000000028e-01 1.925999999999999934e-01 1.629599999999999937e-01 1.469199999999999950e-01
-8.080000000000000515e-01 1.267199999999999993e-01 1.551800000000000124e-01 1.953999999999999904e-01 1.567399999999999904e-01 1.577199999999999991e-01
-8.040000000000000480e-01 1.330800000000000038e-01 1.516000000000000125e-01 2.005399999999999960e-01 1.548599999999999977e-01 1.728999999999999981e-01
-8.000000000000000444e-01 1.419400000000000106e-01 1.491999999999999993e-01 2.045399999999999996e-01 1.574800000000000089e-01 1.921799999999999897e-01
-7.960000000000000409e-01 1.533400000000000041e-01 1.493599999999999928e-01 2.039799999999999947e-01 1.645800000000000041e-01 2.139000000000000068e-01
-7.920000000000000373e-01 1.671799999999999953e-01 1.529000000000000081e-01 1.978399999999999881e-01 1.759199999999999930e-01 2.343600000000000128e-01
-7.880000000000000338e-01 1.828400000000000025e-01 1.602999999999999980e-01 1.882399999999999907e-01 1.907399999999999929e-01 2.480799999999999950e-01
-7.840000000000000302e-01 1.981600000000000028e-01 1.717200000000000115e-01 1.786000000000000087e-01 2.069400000000000128e-01 2.509000000000000119e-01
-7.800000000000000266e-01 2.093200000000000061e-01 1.869200000000000028e-01 1.714400000000000091e-01 2.209399999999999975e-01 2.433599999999999930e-01
-7.760000000000000231e-01 2.126000000000000112e-01 2.049199999999999910e-01 1.681400000000000117e-01 2.288600000000000079e-01 2.304799999999999904e-01
-7.720000000000000195e-01 2.073000000000000120e-01 2.235999999999999932e-01 1.692400000000000015e-01 2.295200000000000018e-01 2.178599999999999981e-01
-7.680000000000000160e-01 1.963799999999999990e-01 2.406600000000000128e-01 1.750200000000000089e-01 2.255399999999999905e-01 2.092799999999999938e-01
-7.640000000000000124e-01 1.838599999999999957e-01 2.552800000000000069e-01 1.858400000000000052e-01 2.215000000000000024e-01 2.063800000000000079e-01
-7.600000000000000089e-01 1.725599999999999912e-01 2.691600000000000104e-01 2.020800000000000096e-01 2.212000000000000077e-01 2.096200000000000008e-01
-7.560000000000000053e-01 1.638600000000000056e-01 2.847399999999999931e-01 2.238999999999999879e-01 2.268799999999999983e-01 2.185799999999999965e-01
-7.520000000000000018e-01 1.582199999999999995e-01 3.020999999999999797e-01 2.506200000000000094e-01 2.395200000000000107e-01 2.317599999999999938e-01
-7.479999999999999982e-01 1.556400000000000006e-01 3.174000000000000155e-01 2.795599999999999752e-01 2.590600000000000125e-01 2.459999999999999964e-01
-7.439999999999999947e-01 1.559599999999999875e-01 3.242800000000000127e-01 3.051400000000000223e-01 2.837799999999999767e-01 2.566999999999999837e-01
-7.399999999999999911e-01 1.590199999999999947e-01 3.185200000000000253e-01 3.201999999999999846e-01 3.092199999999999949e-01 2.599199999999999844e-01
-7.359999999999999876e-01 1.648199999999999943e-01 3.019800000000000262e-01 3.205399999999999916e-01 3.280399999999999983e-01 2.555000000000000049e-01
-7.319999999999999840e-01 1.736000000000000043e-01 2.810199999999999920e-01 3.088000000000000189e-01 3.329199999999999937e-01 2.471800000000000108e-01
-7.279999999999999805e-01 1.857199999999999962e-01 2.618400000000000172e-01 2.922000000000000153e-01 3.220000000000000084e-01 2.398000000000000131e-01
-7.239999999999999769e-01 2.018000000000000071e-01 2.480799999999999950e-01 2.776199999999999779e-01 3.004399999999999848e-01 2.368399999999999950e-01
-7.199999999999999734e-01 2.226400000000000046e-01 2.411399999999999932e-01 2.689400000000000124e-01 2.761000000000000121e-01 2.401999999999999968e-01
-7.159999999999999698e-01 2.494399999999999951e-01 2.411399999999999932e-01 2.670799999999999841e-01 2.547800000000000065e-01 2.507800000000000029e-01
-7.119999999999999662e-01 2.837000000000000077e-01 2.474200000000000010e-01 2.707399999999999807e-01 2.393399999999999972e-01 2.691000000000000059e-01
-7.079999999999999627e-01 3.274400000000000088e-01 2.585200000000000276e-01 2.765799999999999925e-01 2.305800000000000072e-01 2.950599999999999890e-01
-7.039999999999999591e-01 3.829000000000000181e-01 2.717600000000000016e-01 2.803200000000000136e-01 2.285000000000000087e-01 3.271399999999999864e-01
-6.999999999999999556e-01 4.521999999999999909e-01 2.837799999999999767e-01 2.791399999999999992e-01 2.329400000000000082e-01 3.609999999999999876e-01
-6.959999999999999520e-01 5.358399999999999830e-01 2.926000000000000267e-01 2.738599999999999923e-01 2.435799999999999910e-01 3.889400000000000079e-01
-6.919999999999999485e-01 6.298799999999999955e-01 2.995200000000000085e-01 2.681799999999999740e-01 2.597800000000000109e-01 4.027200000000000224e-01
-6.879999999999999449e-01 7.220999999999999641e-01 3.084200000000000275e-01 2.659400000000000097e-01 2.797399999999999887e-01 3.996000000000000107e-01
-6.840000000000000524e-01 7.909800000000000164e-01 3.234799999999999898e-01 2.697800000000000198e-01 2.998600000000000154e-01 3.850600000000000134e-01
-6.800000000000000488e-01 8.141199999999999548e-01 3.475199999999999956e-01 2.811199999999999810e-01 3.154799999999999827e-01 3.684600000000000097e-01
-6.760000000000000453e-01 7.841799999999999882e-01 3.812800000000000078e-01 3.005399999999999738e-01 3.236399999999999832e-01 3.573999999999999955e-01
-6.720000000000000417e-01 7.148799999999999599e-01 4.225800000000000112e-01 3.278400000000000203e-01 3.259400000000000075e-01 3.558399999999999896e-01
-6.680000000000000382e-01 6.291799999999999615e-01 4.647000000000000020e-01 3.609800000000000231e-01 3.275799999999999823e-01 3.645399999999999752e-01
-6.640000000000000346e-01 5.454400000000000359e-01 4.959999999999999964e-01 3.950799999999999867e-01 3.340600000000000236e-01 3.814600000000000213e-01
-6.600000000000000311e-01 4.732999999999999985e-01 5.048799999999999955e-01 4.224999999999999867e-01 3.490800000000000014e-01 4.012600000000000056e-01
-6.560000000000000275e-01 4.158399999999999874e-01 4.882199999999999873e-01 4.368400000000000061e-01 3.744199999999999751e-01 4.156000000000000250e-01
-6.520000000000000240e-01 3.726400000000000268e-01 4.542999999999999816e-01 4.382800000000000029e-01 4.097399999999999931e-01 4.167399999999999993e-01
-6.480000000000000204e-01 3.420000000000000262e-01 4.156799999999999939e-01 4.341200000000000059e-01 4.516800000000000259e-01 4.031799999999999828e-01
-6.440000000000000169e-01 3.219600000000000239e-01 3.817200000000000037e-01 4.332599999999999785e-01 4.924200000000000244e-01 3.807400000000000229e-01
-6.400000000000000133e-01 3.105399999999999827e-01 3.566799999999999971e-01 4.415000000000000036e-01 5.208199999999999497e-01 3.576599999999999779e-01
-6.360000000000000098e-01 3.055399999999999783e-01 3.411199999999999788e-01 4.600000000000000200e-01 5.287199999999999678e-01 3.398800000000000154e-01
-6.320000000000000062e-01 3.043799999999999839e-01 3.334599999999999786e-01 4.847000000000000197e-01 5.178800000000000070e-01 3.303800000000000070e-01
-6.280000000000000027e-01 3.045800000000000174e-01 3.310400000000000009e-01 5.065800000000000303e-01 4.988000000000000211e-01 3.302399999999999780e-01
-6.239999999999999991e-01 3.051800000000000068e-01 3.313200000000000034e-01 5.147199999999999553e-01 4.828399999999999914e-01 3.399400000000000199e-01
-6.199999999999999956e-01 3.073199999999999821e-01 3.336200000000000276e-01 5.035800000000000276e-01 4.765199999999999991e-01 3.598000000000000087e-01
-6.159999999999999920e-01 3.134600000000000164e-01 3.394400000000000195e-01 4.775400000000000200e-01 4.805599999999999872e-01 3.899199999999999888e-01
-6.119999999999999885e-01 3.260600000000000165e-01 3.513800000000000257e-01 4.468199999999999950e-01 4.903799999999999826e-01 4.293799999999999839e-01
-6.079999999999999849e-01 3.471600000000000241e-01 3.719000000000000083e-01 4.204800000000000204e-01 4.975800000000000223e-01 4.746199999999999863e-01
-6.039999999999999813e-01 3.785200000000000231e-01 4.029599999999999849e-01 4.036199999999999788e-01 4.945399999999999796e-01 5.180000000000000160e-01
-5.999999999999999778e-01 4.217600000000000238e-01 4.457400000000000251e-01 3.983200000000000074e-01 4.799599999999999977e-01 5.491599999999999815e-01
-5.959999999999999742e-01 4.777600000000000180e-01 5.000000000000000000e-01 4.052600000000000091e-01 4.598800000000000110e-01 5.615200000000000191e-01
-5.919999999999999707e-01 5.450800000000000090e-01 5.622399999999999620e-01 4.248199999999999754e-01 4.423799999999999955e-01 5.583200000000000385e-01
-5.879999999999999671e-01 6.169799999999999729e-01 6.238200000000000411e-01 4.571600000000000108e-01 4.335200000000000164e-01 5.506400000000000183e-01
-5.839999999999999636e-01 6.789199999999999680e-01 6.718600000000000128e-01 5.014800000000000368e-01 4.364799999999999791e-01 5.499000000000000554e-01
-5.799999999999999600e-01 7.114599999999999813e-01 6.967600000000000460e-01 5.543400000000000549e-01 4.528400000000000203e-01 5.633200000000000429e-01
-5.759999999999999565e-01 7.019800000000000484e-01 7.008799999999999475e-01 6.078000000000000069e-01 4.833200000000000274e-01 5.932800000000000296e-01
-5.719999999999999529e-01 6.554400000000000226e-01 6.973000000000000309e-01 6.504600000000000382e-01 5.277199999999999669e-01 6.371200000000000196e-01
-5.679999999999999494e-01 5.898400000000000309e-01 6.997200000000000086e-01 6.738600000000000145e-01 5.834000000000000297e-01 6.858400000000000052e-01
-5.639999999999999458e-01 5.228199999999999514e-01 7.142800000000000260e-01 6.802399999999999558e-01 6.430000000000000160e-01 7.238599999999999479e-01
-5.600000000000000533e-01 4.644599999999999840e-01 7.370600000000000485e-01 6.814200000000000257e-01 6.936200000000000143e-01 7.351999999999999647e-01
-5.560000000000000497e-01 4.180200000000000027e-01 7.554999999999999494e-01 6.897999999999999687e-01 7.217000000000000082e-01 7.148200000000000109e-01
-5.520000000000000462e-01 3.831800000000000206e-01 7.555600000000000094e-01 7.113000000000000433e-01 7.234000000000000430e-01 6.730000000000000426e-01
-5.480000000000000426e-01 3.584800000000000209e-01 7.325399999999999689e-01 7.428599999999999648e-01 7.086799999999999766e-01 6.264999999999999458e-01
-5.440000000000000391e-01 3.423399999999999777e-01 6.949400000000000022e-01 7.732400000000000384e-01 6.937999999999999723e-01 5.885000000000000231e-01
-5.400000000000000355e-01 3.335400000000000031e-01 6.562000000000000055e-01 7.887399999999999967e-01 6.917400000000000215e-01 5.657200000000000006e-01
-5.360000000000000320e-01 3.311799999999999744e-01 6.250999999999999890e-01 7.835999999999999632e-01 7.086999999999999966e-01 5.604599999999999582e-01
-5.320000000000000284e-01 3.347399999999999820e-01 6.026599999999999735e-01 7.653799999999999493e-01 7.441600000000000437e-01 5.727799999999999558e-01
-5.280000000000000249e-01 3.439800000000000080e-01 5.845399999999999485e-01 7.484800000000000342e-01 7.905999999999999694e-01 6.010199999999999987e-01
-5.240000000000000213e-01 3.590800000000000103e-01 5.661399999999999766e-01 7.439400000000000457e-01 8.336000000000000076e-01 6.408599999999999852e-01
-5.200000000000000178e-01 3.804600000000000204e-01 5.472200000000000397e-01 7.543199999999999905e-01 8.573800000000000310e-01 6.841800000000000104e-01
-5.160000000000000142e-01 4.089599999999999902e-01 5.318199999999999594e-01 7.729200000000000514e-01 8.557599999999999651e-01 7.204800000000000093e-01
-5.120000000000000107e-01 4.458799999999999986e-01 5.248399999999999732e-01 7.857399999999999940e-01 8.379600000000000382e-01 7.433199999999999807e-01
-5.080000000000000071e-01 4.930999999999999828e-01 5.298199999999999577e-01 7.788399999999999768e-01 8.203599999999999781e-01 7.565199999999999703e-01
-5.040000000000000036e-01 5.531399999999999650e-01 5.490199999999999525e-01 7.488799999999999901e-01 8.149199999999999777e-01 7.719599999999999795e-01
-5.000000000000000000e-01 6.294600000000000195e-01 5.842199999999999616e-01 7.053800000000000070e-01 8.234399999999999498e-01 8.014999999999999902e-01
-4.959999999999999964e-01 7.265599999999999836e-01 6.372999999999999776e-01 6.624400000000000288e-01 8.371399999999999952e-01 8.512800000000000367e-01
-4.919999999999999929e-01 8.499600000000000488e-01 7.102199999999999624e-01 6.304999999999999494e-01 8.407599999999999518e-01 9.193000000000000060e-01
-4.879999999999999893e-01 1.005700000000000038e+00 8.039399999999999880e-01 6.147599999999999731e-01 8.225599999999999579e-01 9.934399999999999897e-01
-4.839999999999999858e-01 1.198280000000000012e+00 9.166800000000000503e-01 6.172600000000000309e-01 7.838399999999999812e-01 1.052340000000000053e+00
